user_id,product_id,interaction_score
862,1939,4
862,1941,1
862,1942,1
862,1945,9
862,1946,1
862,1947,1
862,1949,1
862,1950,3
862,1951,10
862,1952,2
862,1954,4
862,1955,1
862,1956,2
862,1966,1
862,1968,1
862,1972,1
862,1982,1
862,2000,1
862,2038,10
862,2061,1
862,2069,1
862,2070,1
862,2255,2
862,2264,2
862,2291,5
862,2294,1
862,2297,6
862,2298,1
862,2299,1
862,2300,13
862,2301,2
862,2302,4
862,2303,2
862,2305,1
862,2306,2
862,2308,2
862,2311,10
862,2314,-2
862,2315,1
862,2317,1
862,2319,3
862,2320,9
862,2321,3
863,50,1
863,95,2
863,334,1
863,399,2
863,768,1
863,1098,2
863,1279,1
863,1544,1
863,1791,1
863,1854,2
863,1958,2
863,2011,2
863,2014,3
863,2015,7
863,2017,1
863,2019,10
863,2020,7
863,2021,1
863,2023,9
863,2024,7
863,2025,-3
863,2027,2
863,2029,8
863,2030,3
863,2031,6
863,2033,3
863,2034,1
863,2035,2
863,2036,4
863,2038,2
863,2039,1
863,2040,10
863,2041,1
863,2042,7
863,2043,1
863,2044,1
863,2045,2
863,2047,2
863,2048,6
863,2050,1
863,2051,8
863,2053,26
863,2054,5
863,2055,-5
863,2056,6
863,2057,3
863,2083,1
863,2086,2
863,2145,2
863,2146,1
863,2275,1
863,2287,6
863,2309,1
864,273,1
864,384,2
864,395,1
864,1056,1
864,1147,1
864,1442,1
864,1655,1
864,1914,11
864,1915,1
864,1916,2
864,1917,6
864,1918,11
864,1919,5
864,1920,2
864,1922,2
864,1923,1
864,1924,2
864,1925,1
864,1927,2
864,1928,1
864,1929,1
864,1930,2
864,1931,11
864,1932,4
864,1933,4
864,1934,1
864,1935,2
864,1936,1
864,1937,1
864,1938,1
864,1940,9
864,1941,14
864,1942,1
864,1943,1
864,1945,4
864,1946,4
864,1947,1
864,1948,3
864,1949,2
864,1950,1
864,1951,6
864,1952,20
864,1953,8
864,1954,5
864,1955,2
864,1957,11
864,1958,6
864,1961,13
864,1963,2
864,1965,1
864,1973,1
864,2004,2
864,2020,2
864,2026,10
864,2049,1
864,2105,1
864,2125,1
864,2293,1
865,35,2
865,155,1
865,355,2
865,374,1
865,400,1
865,1146,1
865,1151,1
865,1159,6
865,1160,1
865,1168,3
865,1169,1
865,1183,1
865,1186,1
865,1214,2
865,1217,1
865,1225,1
865,1228,2
865,1230,1
865,1231,1
865,1236,1
865,1238,1
865,1242,1
865,1244,1
865,1249,1
865,1268,1
865,1270,6
865,1274,1
865,1276,2
865,1278,10
865,1285,1
865,1292,1
865,1295,1
865,1309,1
865,1313,1
865,1317,1
865,1326,1
865,1329,2
865,1331,2
865,1335,2
865,1337,1
865,1348,1
865,1381,4
865,1512,1
865,1526,1
865,1572,1
865,1978,1
865,1983,1
865,2003,-4
865,2060,1
865,2063,1
865,2090,1
865,2102,2
865,2106,2
865,2107,1
865,2109,1
865,2110,11
865,2115,1
865,2119,2
865,2120,1
865,2124,6
865,2126,10
865,2127,1
865,2128,3
865,2130,6
865,2132,2
865,2135,1
865,2141,1
865,2144,2
865,2145,3
865,2146,2
865,2148,1
865,2152,1
865,2153,1
865,2154,1
865,2157,2
865,2160,4
865,2161,6
865,2162,1
865,2163,2
865,2164,12
865,2167,10
865,2168,1
865,2297,1
866,352,4
866,361,1
866,372,1
866,373,2
866,376,4
866,377,1
866,378,1
866,379,2
866,380,9
866,381,6
866,383,2
866,384,2
866,386,12
866,387,2
866,389,12
866,390,2
866,391,5
866,394,2
866,395,1
866,396,6
866,397,10
866,399,1
866,400,1
866,402,5
866,403,2
866,967,1
866,1028,1
866,1159,10
866,1350,9
866,1351,3
866,1352,1
866,1353,7
866,1354,11
866,1355,2
866,1356,3
866,1357,16
866,1358,1
866,1359,3
866,1360,1
866,1361,4
866,1362,5
866,1363,12
866,1364,4
866,1365,4
866,1366,10
866,1367,10
866,1368,6
866,1370,1
866,1488,2
866,2000,10
866,2004,1
866,2006,11
866,2033,-5
866,2043,4
866,2148,2
866,2274,6
866,2276,1
867,144,2
867,196,2
867,295,10
867,329,1
867,1093,1
867,1162,1
867,1164,6
867,1176,2
867,1180,1
867,1185,1
867,1188,2
867,1191,2
867,1196,1
867,1201,1
867,1202,1
867,1209,1
867,1210,2
867,1213,1
867,1216,6
867,1218,1
867,1225,1
867,1229,1
867,1242,1
867,1245,1
867,1246,1
867,1256,1
867,1262,4
867,1268,1
867,1274,-5
867,1287,1
867,1288,1
867,1292,10
867,1294,2
867,1295,1
867,1298,6
867,1305,-4
867,1307,1
867,1311,1
867,1323,1
867,1329,1
867,1333,1
867,1336,6
867,1342,1
867,1349,1
867,1981,1
867,1998,1
867,2020,1
867,2033,1
867,2056,1
867,2096,2
867,2261,3
867,2262,6
867,2263,10
867,2264,10
867,2266,2
867,2267,4
867,2268,3
867,2269,1
867,2270,11
867,2271,4
867,2272,10
867,2273,1
867,2274,2
867,2275,2
867,2276,2
867,2277,4
867,2278,10
867,2280,1
867,2281,1
867,2282,2
867,2283,7
867,2284,1
867,2285,3
867,2286,1
867,2287,7
867,2288,1
867,2289,1
867,2290,1
867,2301,1
867,2312,1
868,115,1
868,345,4
868,386,2
868,387,1
868,424,1
868,461,1
868,478,1
868,482,2
868,526,1
868,538,2
868,558,1
868,562,1
868,579,1
868,589,1
868,596,1
868,603,1
868,621,1
868,624,1
868,625,1
868,633,1
868,636,2
868,656,1
868,662,2
868,695,2
868,705,1
868,722,1
868,723,4
868,725,2
868,743,1
868,761,10
868,784,1
868,832,1
868,838,1
868,888,1
868,913,1
868,923,1
868,939,1
868,950,1
868,959,1
868,985,1
868,1040,1
868,1068,1
868,1343,1
868,1373,6
868,1402,2
868,1479,4
868,1567,2
868,1619,1
868,1929,4
868,1938,1
868,1960,1
868,2090,1
868,2092,3
868,2096,4
868,2097,3
868,2100,1
868,2101,4
868,2104,3
868,2105,1
868,2106,-3
868,2109,1
868,2110,1
868,2113,1
868,2114,1
868,2117,6
868,2119,2
868,2120,1
868,2122,1
868,2123,2
868,2125,1
868,2127,1
868,2128,1
868,2129,1
868,2131,1
868,2132,1
868,2135,2
868,2136,1
868,2140,6
868,2141,2
868,2142,2
868,2146,2
868,2149,3
868,2150,1
868,2155,1
868,2156,4
868,2162,1
868,2170,1
868,2203,4
868,2250,1
868,2303,1
869,283,6
869,322,1
869,1127,10
869,1147,1
869,1350,9
869,1351,2
869,1352,5
869,1353,3
869,1354,6
869,1356,4
869,1357,2
869,1358,5
869,1359,2
869,1360,2
869,1361,8
869,1362,5
869,1364,1
869,1365,7
869,1366,2
869,1368,3
869,1369,6
869,1382,1
869,1434,1
869,1951,2
869,2063,4
869,2097,4
869,2162,6
869,2215,1
869,2291,2
869,2292,3
869,2293,11
869,2294,2
869,2296,2
869,2297,2
869,2299,6
869,2300,1
869,2301,1
869,2302,2
869,2303,7
869,2304,10
869,2306,1
869,2307,4
869,2308,1
869,2309,7
869,2310,2
869,2311,1
869,2312,6
869,2314,2
869,2315,6
869,2316,8
869,2318,3
869,2320,3
869,2321,1
870,264,7
870,265,3
870,266,20
870,267,4
870,268,1
870,269,6
870,270,16
870,271,20
870,272,4
870,273,10
870,274,6
870,275,11
870,276,4
870,277,7
870,278,7
870,279,25
870,280,11
870,281,5
870,282,6
870,283,8
870,284,3
870,285,2
870,286,5
870,287,4
870,303,1
870,310,1
870,375,1
870,1124,-5
870,1129,2
870,1148,1
870,1381,1
870,1400,6
870,1961,1
870,1988,-5
870,2052,1
870,2130,2
871,216,2
871,288,1
871,289,2
871,290,11
871,292,4
871,293,2
871,294,2
871,295,2
871,296,12
871,297,4
871,298,10
871,299,3
871,301,1
871,302,7
871,303,7
871,304,4
871,305,1
871,1049,1
871,1107,1
871,1364,1
871,1370,1
871,1403,6
871,1929,1
871,2003,1
871,2018,1
871,2019,1
871,2022,5
871,2023,4
871,2027,8
871,2031,2
871,2034,6
871,2038,4
871,2039,4
871,2041,1
871,2047,2
871,2050,1
871,2051,2
871,2054,6
871,2058,1
871,2060,1
871,2061,3
871,2062,1
871,2066,6
871,2067,1
871,2068,11
871,2069,1
871,2070,3
871,2071,6
871,2072,3
871,2073,1
871,2074,4
871,2075,7
871,2076,1
871,2077,1
871,2078,1
871,2079,1
871,2083,1
871,2084,4
871,2088,2
871,2089,1
871,2116,2
871,2280,2
871,2296,2
872,159,1
872,209,2
872,276,10
872,332,1
872,366,2
872,378,4
872,381,1
872,394,1
872,395,6
872,400,6
872,1024,1
872,1134,4
872,1188,1
872,1196,1
872,1354,2
872,1381,1
872,1423,6
872,1533,1
872,1600,1
872,1680,1
872,1981,2
872,2058,14
872,2059,1
872,2060,8
872,2061,11
872,2062,4
872,2063,8
872,2064,2
872,2065,2
872,2066,5
872,2067,2
872,2068,1
872,2069,6
872,2070,4
872,2071,2
872,2072,9
872,2073,3
872,2074,-1
872,2075,3
872,2076,3
872,2077,1
872,2078,11
872,2079,3
872,2080,14
872,2081,19
872,2082,8
872,2083,2
872,2084,2
872,2085,3
872,2086,3
872,2087,2
872,2088,1
872,2089,3
872,2158,1
873,262,4
873,267,10
873,279,1
873,377,1
873,867,1
873,1108,1
873,1151,1
873,1155,-5
873,1188,2
873,1306,2
873,1400,1
873,1774,1
873,1935,1
873,2020,1
873,2053,2
873,2261,1
873,2262,13
873,2263,4
873,2264,2
873,2265,3
873,2266,4
873,2267,-2
873,2268,7
873,2269,2
873,2270,3
873,2271,19
873,2272,7
873,2273,12
873,2274,1
873,2275,2
873,2276,9
873,2277,11
873,2278,4
873,2279,2
873,2280,1
873,2281,3
873,2282,2
873,2283,7
873,2284,3
873,2285,4
873,2286,3
873,2287,1
873,2288,13
873,2289,10
873,2290,2
873,2302,2
873,2316,6
874,217,1
874,264,1
874,265,2
874,266,3
874,267,4
874,268,3
874,270,2
874,271,4
874,272,6
874,273,4
874,274,6
874,275,1
874,276,1
874,277,1
874,278,7
874,279,2
874,280,1
874,281,12
874,282,5
874,284,3
874,285,2
874,286,1
874,298,1
874,340,4
874,367,2
874,373,1
874,383,6
874,385,1
874,416,5
874,425,1
874,427,1
874,463,1
874,486,6
874,500,1
874,513,6
874,522,2
874,545,-5
874,554,2
874,567,-5
874,571,2
874,628,1
874,666,1
874,684,2
874,719,10
874,748,1
874,763,6
874,771,1
874,780,1
874,795,2
874,798,6
874,837,1
874,842,2
874,859,1
874,861,2
874,867,1
874,869,1
874,907,-5
874,913,4
874,944,1
874,968,2
874,982,1
874,1005,1
874,1009,4
874,1016,1
874,1028,2
874,1035,10
874,1039,1
874,1324,1
874,1342,1
874,1961,1
874,2050,1
874,2051,1
874,2055,1
874,2175,-5
874,2282,1
875,152,1
875,161,1
875,163,1
875,165,10
875,168,6
875,173,3
875,180,4
875,191,11
875,193,2
875,199,5
875,200,-3
875,205,4
875,207,3
875,208,1
875,218,10
875,224,3
875,226,1
875,227,2
875,229,2
875,230,1
875,232,1
875,241,2
875,245,1
875,246,2
875,252,1
875,253,1
875,254,4
875,257,3
875,260,10
875,273,1
875,277,1
875,288,2
875,289,12
875,290,1
875,291,2
875,292,4
875,293,2
875,294,1
875,295,14
875,296,-2
875,297,2
875,298,3
875,299,2
875,300,4
875,301,1
875,302,8
875,303,3
875,304,3
875,305,10
875,308,1
875,386,1
875,746,1
875,1023,10
875,1107,4
875,1147,2
875,1154,1
875,1156,1
875,1229,1
875,1362,1
875,1410,1
875,1431,1
875,1690,2
875,1753,1
875,1767,1
875,1831,1
875,1946,1
875,1970,1
875,2007,10
875,2295,1
875,2312,1
876,308,1
876,309,1
876,313,7
876,315,2
876,317,1
876,318,2
876,320,10
876,322,2
876,324,-4
876,326,10
876,327,2
876,334,1
876,336,2
876,337,2
876,339,6
876,341,1
876,346,1
876,347,1
876,348,1
876,349,1
876,350,2
876,355,1
876,356,1
876,360,1
876,361,4
876,365,1
876,366,7
876,369,3
876,487,2
876,1078,1
876,1110,1
876,1115,1
876,1162,1
876,1165,1
876,1166,1
876,1168,4
876,1173,2
876,1178,1
876,1193,1
876,1197,2
876,1201,1
876,1203,1
876,1204,10
876,1210,1
876,1216,1
876,1225,10
876,1230,1
876,1231,6
876,1232,4
876,1238,1
876,1240,1
876,1248,1
876,1250,2
876,1256,2
876,1261,1
876,1263,-5
876,1268,2
876,1271,2
876,1277,2
876,1278,2
876,1285,1
876,1287,2
876,1288,2
876,1289,2
876,1292,2
876,1297,1
876,1299,2
876,1300,2
876,1304,6
876,1306,3
876,1310,4
876,1314,6
876,1316,1
876,1323,1
876,1330,1
876,1334,1
876,1367,4
876,1415,1
876,1419,1
876,1442,1
876,1449,1
876,1484,6
876,1620,10
876,1767,1
876,1858,2
876,2000,1
876,2019,6
876,2043,2
876,2302,1
877,176,6
877,265,2
877,319,2
877,576,10
877,1043,2
877,1045,4
877,1046,2
877,1051,5
877,1052,1
877,1057,1
877,1060,10
877,1063,4
877,1068,1
877,1069,2
877,1072,1
877,1079,6
877,1082,2
877,1094,1
877,1095,6
877,1097,3
877,1098,2
877,1099,1
877,1101,-4
877,1105,1
877,1110,1
877,1114,1
877,1117,2
877,1119,1
877,1125,2
877,1129,1
877,1130,11
877,1131,1
877,1133,1
877,1134,1
877,1136,3
877,1142,2
877,1145,10
877,1152,2
877,1292,1
877,1359,6
877,1360,10
877,1392,2
877,1813,1
877,1879,1
877,1961,1
877,1965,10
877,1970,2
877,1971,2
877,1973,1
877,1974,1
877,1975,9
877,1976,1
877,1980,1
877,1981,2
877,1982,1
877,1985,4
877,1987,1
877,1988,1
877,1989,4
877,1991,11
877,1993,1
877,1995,4
877,1996,2
877,1997,5
877,1999,1
877,2000,18
877,2002,1
877,2003,10
877,2004,3
877,2005,1
877,2007,2
877,2008,3
877,2010,2
877,2011,2
877,2012,6
877,2013,1
877,2069,4
877,2177,1
877,2293,4
878,117,1
878,274,1
878,313,1
878,404,1
878,415,1
878,449,10
878,464,4
878,483,4
878,511,1
878,521,4
878,535,1
878,554,2
878,574,1
878,575,1
878,591,1
878,597,1
878,604,1
878,620,4
878,670,1
878,682,3
878,693,2
878,715,4
878,721,2
878,722,1
878,724,4
878,736,1
878,791,1
878,794,1
878,796,2
878,803,1
878,831,2
878,845,1
878,855,1
878,865,1
878,870,6
878,891,1
878,896,1
878,908,4
878,914,1
878,951,2
878,964,2
878,1011,1
878,1036,2
878,1116,6
878,1162,1
878,1163,1
878,1164,2
878,1169,1
878,1172,4
878,1178,2
878,1182,-5
878,1184,2
878,1187,2
878,1192,1
878,1193,1
878,1199,-5
878,1204,1
878,1206,11
878,1210,2
878,1217,1
878,1222,1
878,1233,4
878,1240,1
878,1243,1
878,1245,1
878,1256,1
878,1269,1
878,1274,1
878,1275,1
878,1280,1
878,1289,1
878,1306,1
878,1307,1
878,1308,4
878,1309,1
878,1310,4
878,1313,6
878,1323,4
878,1331,2
878,1333,2
878,1339,1
878,1340,5
878,1342,1
878,1345,1
878,1361,1
878,1370,1
878,1877,1
878,1936,2
878,1980,1
878,2063,1
878,2218,1
878,2233,1
879,239,1
879,360,1
879,381,1
879,919,1
879,1148,10
879,1149,1
879,1357,1
879,1362,1
879,1367,1
879,1379,1
879,1383,2
879,1445,1
879,1452,1
879,1453,2
879,1461,2
879,1466,1
879,1467,1
879,1478,1
879,1482,1
879,1484,1
879,1492,1
879,1493,1
879,1501,1
879,1508,10
879,1510,1
879,1516,2
879,1519,4
879,1521,2
879,1525,1
879,1541,2
879,1543,1
879,1547,2
879,1550,4
879,1559,1
879,1562,2
879,1563,2
879,1566,1
879,1574,3
879,1592,2
879,1593,2
879,1594,2
879,1601,1
879,1608,6
879,1612,3
879,1618,1
879,1620,2
879,1623,1
879,1626,1
879,1628,1
879,1868,2
879,2014,1
879,2044,2
879,2082,2
879,2087,1
879,2261,7
879,2262,2
879,2263,1
879,2264,11
879,2266,18
879,2267,11
879,2269,10
879,2273,1
879,2274,1
879,2276,3
879,2277,13
879,2278,1
879,2279,4
879,2280,6
879,2281,1
879,2282,1
879,2283,7
879,2284,1
879,2285,4
879,2286,1
879,2288,4
879,2289,2
879,2290,-5
879,2314,1
880,275,1
880,289,2
880,296,1
880,298,1
880,340,4
880,393,1
880,851,1
880,1131,1
880,1144,2
880,1156,1
880,1184,1
880,1185,1
880,1285,1
880,1354,1
880,1355,2
880,1365,6
880,1372,1
880,1374,1
880,1375,-5
880,1376,1
880,1378,1
880,1380,5
880,1381,1
880,1383,1
880,1385,1
880,1389,1
880,1392,2
880,1394,11
880,1398,1
880,1399,2
880,1400,1
880,1401,1
880,1404,6
880,1416,2
880,1419,3
880,1425,1
880,1429,7
880,1432,2
880,1439,6
880,1448,2
880,1450,2
880,1451,1
880,1461,1
880,1469,2
880,1476,2
880,1478,3
880,1481,2
880,1488,1
880,1497,1
880,1508,1
880,1511,3
880,1526,1
880,1528,1
880,1532,1
880,1535,1
880,1540,5
880,1546,10
880,1552,1
880,1554,1
880,1555,1
880,1556,2
880,1560,2
880,1565,1
880,1569,1
880,1575,3
880,1579,1
880,1591,2
880,1592,1
880,1595,4
880,1599,1
880,1600,2
880,1605,1
880,1609,10
880,1613,2
880,1621,2
880,1623,5
880,1624,1
880,1626,1
880,1939,4
880,2000,1
880,2030,2
880,2079,2
880,2097,1
880,2130,6
880,2264,10
880,2293,1
880,2296,1
880,2303,1
880,2304,1
881,128,2
881,269,1
881,317,1
881,374,1
881,444,2
881,449,1
881,458,2
881,478,1
881,483,1
881,491,1
881,521,1
881,534,2
881,617,1
881,622,1
881,650,1
881,665,1
881,668,1
881,703,1
881,744,2
881,805,1
881,827,2
881,838,1
881,861,1
881,874,2
881,886,1
881,887,1
881,902,1
881,927,1
881,932,1
881,983,6
881,1007,1
881,1042,6
881,1056,1
881,1308,2
881,1362,2
881,1372,1
881,1373,1
881,1378,1
881,1379,2
881,1387,1
881,1388,4
881,1390,1
881,1392,1
881,1394,6
881,1396,2
881,1399,1
881,1404,1
881,1405,2
881,1411,1
881,1414,2
881,1416,2
881,1424,1
881,1425,2
881,1427,10
881,1430,1
881,1432,1
881,1434,2
881,1438,2
881,1483,2
881,1823,6
881,1828,1
881,1969,1
881,2010,1
881,2120,1
881,2173,1
881,2174,1
881,2177,1
881,2180,2
881,2184,2
881,2186,3
881,2187,1
881,2195,1
881,2200,2
881,2204,1
881,2210,1
881,2211,4
881,2213,1
881,2220,2
881,2221,1
881,2237,2
881,2244,2
881,2249,1
881,2252,3
881,2256,1
881,2257,10
881,2258,10
881,2286,10
881,2290,6
881,2292,6
881,2314,1
882,70,1
882,249,1
882,271,2
882,284,1
882,293,1
882,295,2
882,302,2
882,303,4
882,314,1
882,1111,4
882,1149,1
882,1158,1
882,1159,1
882,1160,1
882,1161,1
882,1171,1
882,1182,1
882,1184,1
882,1185,2
882,1186,1
882,1188,1
882,1189,2
882,1194,1
882,1195,4
882,1198,2
882,1202,1
882,1203,1
882,1206,1
882,1207,4
882,1210,6
882,1215,1
882,1223,-5
882,1224,2
882,1225,2
882,1226,1
882,1230,4
882,1234,6
882,1235,3
882,1240,1
882,1246,1
882,1249,4
882,1254,2
882,1256,3
882,1257,1
882,1259,1
882,1260,5
882,1265,1
882,1270,2
882,1271,1
882,1275,1
882,1277,1
882,1281,1
882,1285,1
882,1288,1
882,1290,10
882,1291,2
882,1296,3
882,1297,2
882,1302,2
882,1303,1
882,1308,3
882,1311,1
882,1312,12
882,1313,10
882,1314,6
882,1317,1
882,1319,1
882,1325,10
882,1328,5
882,1329,4
882,1331,2
882,1332,1
882,1338,3
882,1340,4
882,1341,1
882,1342,4
882,1344,2
882,1347,2
882,1349,2
882,1930,1
882,1946,1
882,1958,6
882,2295,1
882,2303,2
883,61,2
883,160,1
883,168,1
883,207,1
883,282,2
883,299,4
883,340,2
883,355,4
883,384,1
883,396,1
883,398,2
883,1157,2
883,1234,1
883,1306,1
883,1310,6
883,1375,8
883,1376,3
883,1380,2
883,1381,6
883,1382,2
883,1384,10
883,1385,1
883,1391,6
883,1396,10
883,1397,2
883,1398,2
883,1399,1
883,1403,6
883,1405,2
883,1407,2
883,1408,10
883,1409,1
883,1410,1
883,1412,8
883,1413,2
883,1414,-3
883,1415,2
883,1419,1
883,1420,5
883,1424,3
883,1427,2
883,1430,3
883,1434,1
883,1527,6
883,1924,6
883,1932,2
883,2062,2
883,2064,2
883,2065,5
883,2066,4
883,2067,7
883,2070,3
883,2071,1
883,2072,1
883,2074,2
883,2076,1
883,2077,4
883,2078,3
883,2079,8
883,2080,1
883,2083,6
883,2085,1
883,2086,1
883,2087,-1
883,2089,3
883,2120,2
883,2169,1
883,2230,4
884,25,1
884,228,1
884,279,1
884,288,7
884,289,1
884,290,13
884,291,3
884,292,15
884,293,3
884,294,1
884,295,13
884,296,6
884,297,9
884,298,9
884,299,2
884,300,5
884,301,9
884,302,4
884,303,9
884,304,9
884,305,27
884,314,2
884,318,2
884,378,1
884,1143,1
884,1154,1
884,1261,10
884,1370,2
884,1838,2
884,1997,1
884,1998,6
884,2019,1
884,2072,2
884,2159,1
884,2295,1
885,132,1
885,157,1
885,158,1
885,162,2
885,169,2
885,173,1
885,176,1
885,177,1
885,179,2
885,181,6
885,184,11
885,186,2
885,187,2
885,188,3
885,197,5
885,199,1
885,203,10
885,205,5
885,211,1
885,215,2
885,221,1
885,222,3
885,227,2
885,228,4
885,230,2
885,232,1
885,234,3
885,235,2
885,238,2
885,246,3
885,247,1
885,248,6
885,250,1
885,255,1
885,258,10
885,260,1
885,269,2
885,285,1
885,305,1
885,322,1
885,355,1
885,359,1
885,399,10
885,1047,4
885,1107,1
885,1146,4
885,1403,1
885,1521,1
885,1582,6
885,1939,6
885,2028,2
885,2058,1
885,2069,2
885,2096,1
885,2098,2
885,2099,1
885,2101,1
885,2104,11
885,2108,2
885,2109,1
885,2110,1
885,2111,1
885,2112,1
885,2115,1
885,2118,1
885,2119,1
885,2120,1
885,2124,1
885,2129,1
885,2131,1
885,2135,3
885,2141,10
885,2142,1
885,2144,1
885,2145,2
885,2146,1
885,2150,2
885,2152,1
885,2153,2
885,2154,1
885,2156,6
885,2157,2
885,2160,1
885,2168,1
885,2246,1
886,9,2
886,11,10
886,14,6
886,17,1
886,18,2
886,19,3
886,37,3
886,41,1
886,42,1
886,43,2
886,44,2
886,46,6
886,64,1
886,66,1
886,70,6
886,77,2
886,80,6
886,82,1
886,83,6
886,84,6
886,88,1
886,92,1
886,97,6
886,99,1
886,103,1
886,112,2
886,113,1
886,114,2
886,117,-5
886,119,1
886,124,1
886,127,6
886,130,11
886,138,1
886,139,1
886,141,1
886,144,2
886,146,2
886,147,1
886,150,1
886,211,1
886,268,1
886,275,4
886,295,1
886,300,5
886,388,4
886,398,1
886,1246,6
886,1328,1
886,1336,1
886,1449,1
886,1533,1
886,1838,2
886,1971,10
886,2016,12
886,2018,1
886,2019,8
886,2022,1
886,2023,1
886,2025,3
886,2026,3
886,2029,2
886,2030,1
886,2032,1
886,2033,1
886,2036,3
886,2037,2
886,2038,1
886,2040,1
886,2041,2
886,2042,1
886,2044,1
886,2046,4
886,2047,1
886,2048,1
886,2050,4
886,2051,1
886,2055,4
886,2056,5
886,2058,1
886,2128,4
886,2257,1
886,2258,2
886,2321,1
887,264,2
887,265,12
887,266,16
887,267,13
887,268,5
887,269,1
887,270,3
887,271,1
887,272,9
887,273,3
887,274,20
887,275,5
887,276,13
887,277,3
887,278,8
887,279,12
887,280,11
887,281,3
887,282,1
887,283,7
887,284,12
887,285,7
887,286,4
887,287,7
887,288,2
887,376,1
887,377,4
887,380,2
887,387,1
887,1095,2
887,1362,1
887,1385,1
887,1526,1
887,1551,1
887,1712,1
887,1964,1
887,1978,4
887,2008,-5
887,2033,2
887,2038,1
887,2053,1
887,2147,2
887,2166,1
887,2197,1
887,2230,1
887,2299,1
888,21,2
888,132,1
888,250,1
888,286,2
888,297,1
888,315,1
888,319,1
888,614,1
888,923,4
888,1063,6
888,1066,6
888,1148,4
888,1241,-5
888,1350,26
888,1351,3
888,1352,12
888,1353,8
888,1354,3
888,1355,2
888,1356,3
888,1357,9
888,1358,9
888,1359,28
888,1360,7
888,1361,14
888,1362,4
888,1363,1
888,1364,3
888,1365,8
888,1366,5
888,1367,8
888,1368,4
888,1369,12
888,1370,1
888,1392,10
888,1848,1
888,1948,10
888,2108,4
888,2116,1
888,2133,1
888,2140,1
888,2191,1
889,2,1
889,8,2
889,15,1
889,18,11
889,21,1
889,23,2
889,28,1
889,35,1
889,39,2
889,49,1
889,56,2
889,64,1
889,66,1
889,71,1
889,74,2
889,76,1
889,80,1
889,83,6
889,84,2
889,89,1
889,104,1
889,111,2
889,112,2
889,119,1
889,120,1
889,130,1
889,138,2
889,143,2
889,146,1
889,147,2
889,150,1
889,155,6
889,157,8
889,161,2
889,166,7
889,167,3
889,168,1
889,169,5
889,172,2
889,175,-5
889,179,2
889,183,2
889,184,2
889,186,2
889,187,1
889,188,2
889,190,1
889,191,4
889,192,2
889,194,2
889,196,1
889,201,1
889,204,2
889,205,10
889,206,1
889,207,4
889,217,8
889,218,1
889,220,4
889,221,1
889,225,1
889,231,1
889,232,1
889,235,1
889,238,1
889,242,6
889,244,1
889,246,4
889,252,1
889,258,1
889,260,1
889,263,1
889,278,1
889,283,1
889,287,2
889,403,2
889,893,10
889,1091,4
889,1149,1
889,1154,1
889,1846,1
889,1918,2
889,1964,1
889,2022,1
889,2144,2
889,2165,2
889,2236,1
890,214,6
890,220,1
890,285,1
890,378,2
890,379,1
890,516,1
890,774,2
890,1116,1
890,1155,6
890,1280,1
890,1359,2
890,1367,1
890,1538,2
890,1619,2
890,1819,1
890,1913,1
890,1914,2
890,1915,1
890,1917,2
890,1918,3
890,1919,5
890,1921,2
890,1922,5
890,1923,7
890,1924,2
890,1925,11
890,1928,2
890,1929,2
890,1930,3
890,1933,3
890,1935,1
890,1938,2
890,1940,13
890,1941,16
890,1942,1
890,1943,2
890,1944,7
890,1945,1
890,1947,3
890,1948,1
890,1950,1
890,1951,16
890,1952,7
890,1953,2
890,1954,-3
890,1955,6
890,1956,10
890,1957,7
890,1959,1
890,1960,1
890,1963,2
890,1964,5
890,1966,3
890,1967,2
890,1968,2
890,1983,1
890,1985,1
890,2055,2
890,2087,1
890,2113,10
890,2127,10
890,2160,1
891,109,1
891,220,2
891,268,4
891,273,1
891,288,16
891,289,9
891,290,4
891,291,10
891,293,8
891,294,6
891,295,11
891,296,7
891,297,10
891,298,5
891,299,7
891,300,26
891,301,9
891,302,19
891,303,14
891,304,5
891,305,11
891,318,6
891,1153,4
891,1300,1
891,1306,2
891,1368,1
891,1548,2
891,1867,1
891,1943,2
891,2061,1
891,2084,2
891,2165,1
891,2254,10
891,2279,10
891,2300,1
892,252,1
892,298,2
892,317,1
892,341,1
892,349,1
892,360,1
892,377,1
892,387,6
892,810,1
892,1146,6
892,1147,10
892,1148,22
892,1149,20
892,1150,19
892,1151,28
892,1152,2
892,1153,7
892,1154,11
892,1155,3
892,1156,5
892,1157,12
892,1158,27
892,1350,1
892,1354,1
892,1512,1
892,1857,2
892,1929,1
892,1947,10
892,1956,10
892,1977,1
892,2004,1
892,2063,1
892,2208,2
892,2272,2
892,2317,1
893,265,1
893,369,4
893,425,1
893,448,1
893,481,1
893,484,1
893,496,4
893,511,2
893,528,1
893,546,1
893,550,1
893,551,2
893,567,1
893,598,1
893,602,2
893,620,10
893,637,1
893,693,1
893,707,3
893,710,1
893,773,1
893,805,1
893,869,11
893,883,1
893,884,2
893,887,2
893,893,1
893,905,2
893,918,2
893,919,10
893,949,1
893,971,-5
893,987,2
893,1001,1
893,1011,2
893,1035,1
893,1038,1
893,1081,1
893,1116,1
893,1148,1
893,1219,2
893,1363,1
893,1391,10
893,1558,2
893,1664,1
893,1834,1
893,1949,6
893,1986,1
893,2003,1
